 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 c_custkey |       c_name       |    revenue    |  c_acctbal  |     n_name     |                c_address                 |     c_phone     |                                                      c_comment                                                       
      4331 | Customer#000004331 | 69273.000000  | 52.349998   | BRAZIL         | 4xKDnlbgmcQddNCDCEHMKoyA4L bEtMNuuEFO D  | 12-791-146-7776 |  blithely special instructions
       343 | Customer#000000343 | 69125.000000  | 5521.359863 | CANADA         | ejvvSNHIkJVm8I1zpQINNn5yyJbA             | 13-877-910-5134 |  unusual requests cajole blithely about the carefully express ideas. blithely even excuses above the pint
      7189 | Customer#000007189 | 68672.000000  | -586.440002 | UNITED STATES  | 2TCRJ3NFxa84WEfIIRla2jo                  | 34-188-846-8881 | ick packages according to the slyly speci
      1831 | Customer#000001831 | 68551.000000  | 7448.779785 | JORDAN         | DcW02etJU0N2SmSs3UgkmkPRvao7A            | 23-215-897-5399 |  thin ideas. furiously quiet pinto beans w
      6017 | Customer#000006017 | 68523.000000  | -402.459991 | UNITED KINGDOM | 013MNSbWeJML ohf                         | 33-579-732-1955 | iously. furiously bold theodolites cajole blithely regular 
      1814 | Customer#000001814 | 68438.000000  | 5215.319824 | JORDAN         | wrzLhEh9DAAHPrh19AGxqCxBWQjO52j4qA1fmqw6 | 23-588-705-2608 | ully special packages on the bold accounts sleep among the furiously ironic requests. final requests detect quickl
      1843 | Customer#000001843 | 68435.000000  | 1821.609985 | ARGENTINA      | 5Op16OGLtq5hXrYvKBKPPu,B1pB              | 11-977-879-2346 |  requests after the never bold ideas hang carefully bold sheaves. carefully pending deposits
     14443 | Customer#000014443 | 67965.000000  | 2512.139893 | MOROCCO        | O7r8JrYraBt8uPZYMWk5OhU                  | 25-821-727-9265 | ies are carefully among the carefully regular ideas. carefully ironic foxes above the final, unusual ideas 
     11719 | Customer#000011719 | 67787.000000  | 7357.220215 | JAPAN          | Uc3N1N9FBZCBJ7q4ZrvzFe4FkorxXNztpJORQrw  | 22-979-421-6816 | ons. evenly pending requests wake furiously. closely final requests nag. carefully silent accounts slee
      8440 | Customer#000008440 | 67572.000000  | -524.440002 | ROMANIA        | LdSuTyAUQLlxHAqL1xexPxf3GJOSywd          | 29-952-904-5152 | quickly ironic packages. slyly special dep
       400 | Customer#000000400 | 67470.000000  | -98.459999  | KENYA          | U23zy17EPxqmJn7neVc                      | 24-522-746-1247 | fully bold accounts cajole bravel
      3706 | Customer#000003706 | 67447.000000  | 2754.879883 | MOROCCO        | XiSHytedIOt8eH F,                        | 25-941-672-6860 | egular, regular deposits! quickly even pinto beans wa
     11912 | Customer#000011912 | 67435.000000  | 2655.550049 | INDONESIA      | Pr 2a,52JDEOLCgv                         | 19-283-628-8665 | onic excuses are fluffily even, regular dugouts. s
      8807 | Customer#000008807 | 67216.000000  | 6025.109863 | IRAN           | r8aLRckCPw3oz0pRGZ9wiIDHsg68Rd Et81FD9y  | 20-143-309-6874 | the pending, regular accounts. carefully ironic asymptotes wake furiously; unusual, ironic 
     14107 | Customer#000014107 | 66892.000000  | 1040.359985 | GERMANY        | uj0qnIkQ5JoddRYelO6B7n6i4LPs4Ir2wIGyjpTU | 17-832-208-8104 | requests. packages use slyly slyly blithe somas. slyly unusua
     12214 | Customer#000012214 | 66569.000000  | 9335.690430 | ARGENTINA      | f533dkVfurYbn                            | 11-501-815-1882 | lyly. carefully quiet accounts along the carefully bold fo
      6298 | Customer#000006298 | 66509.000000  | 8028.379883 | IRAN           | v5JDDFsvutMitkNO                         | 20-805-968-6774 |  furiously fluffily pending packages. silent pinto beans across the final foxes nag perm
     10225 | Customer#000010225 | 66472.000000  | 3690.090088 | EGYPT          | yKyxMJDIFvI5vR9mYgu                      | 14-787-555-9921 | ns. blithely regular accounts wake blithely according 
     11269 | Customer#000011269 | 66393.000000  | -998.090027 | RUSSIA         | KtxQo0e4CfrWP4sLAvCS4fNo vCeL            | 32-569-229-6653 |  frays sleep furiously against the quickly unusual requests. even foxes haggle-- careful ideas
      7367 | Customer#000007367 | 66376.000000  | -374.970001 | EGYPT          | aU97yNO,R49mQJ60w7WP,5yJg7,dWGNqQlc      | 14-629-606-7586 | ast the ironically pending dolphins are ironi
      8767 | Customer#000008767 | 66344.000000  | 5533.419922 | RUSSIA         | hsZEuFHIcx77CPhftTafFB1LNr4eQxh          | 32-323-912-8564 | y regular dependencies haggle blithely unus
     12148 | Customer#000012148 | 66096.000000  | 1021.390015 | INDIA          | zWn9xKxjG i2YkDqkx                       | 18-704-951-7662 | yond the furiously ironic dolphins. quickly final ideas acc
      3604 | Customer#000003604 | 66006.000000  | 7672.870117 | IRAN           | w, R,dHvHl9OfRnPF                        | 20-427-235-6732 | al requests against the express, unusual theodolites detect after th
      3617 | Customer#000003617 | 65926.000000  | 805.960022  | EGYPT          | crK50UA8Ez xlf7w0vtcuBTU                 | 14-205-530-1777 | oost slyly ironic deposits. regular, special dinos are blithely ironic a
     14881 | Customer#000014881 | 65901.000000  | 1001.440002 | INDONESIA      | Nt4RURDDeB                               | 19-928-603-4563 | althily ironic platelets wake carefully carefully express deposits. dependen
     13715 | Customer#000013715 | 65419.000000  | 8829.750000 | ARGENTINA      | pUgTeaHbtp1CSDZ                          | 11-658-368-2145 | about the requests. unusual deposits use. unusual requests n
      3310 | Customer#000003310 | 65301.000000  | 6671.410156 | INDIA          | NNrbSomPKrgJusFy,28                      | 18-990-991-2134 | ular packages are blithely never p
      5540 | Customer#000005540 | 65269.000000  | 5860.080078 | UNITED KINGDOM | qLYrfeoMRTANcxSRYOAKgeQMNlIJfXOq,N6J     | 33-293-934-2661 | the bold, quiet deposits. ironic ideas are fluffily.
      3457 | Customer#000003457 | 65192.000000  | 4258.620117 | ALGERIA        | 22CoVqc4NkTziGCflanpA3bqh                | 10-862-951-1119 | structions. slyly bold accounts nag slyly across the ironic, pending ac
     10033 | Customer#000010033 | 65176.000000  | 3835.250000 | ALGERIA        | xWbradETpEhz9Fc                          | 10-947-875-5994 | fully slyly silent ideas: carefully reg
      6541 | Customer#000006541 | 64954.000000  | 9117.320312 | CHINA          | 3ua8FZTnQ5aC                             | 28-614-720-7659 | al dependencies. carefully final instructions cajole account
     12586 | Customer#000012586 | 64930.000000  | 3600.810059 | RUSSIA         | Lcr un9JyKh                              | 32-703-652-8568 |  asymptotes. carefully pending accounts print furiously. ironic, regular pac
     14266 | Customer#000014266 | 64928.000000  | 8665.169922 | VIETNAM        | 4S2kI7l9WFKN3fitOXHL,xEjH                | 31-419-510-4111 |  packages sleep quickly according to the blithely ironic theodolites. silently bold foxes sleep ca
      7273 | Customer#000007273 | 64847.000000  | 1560.869995 | SAUDI ARABIA   | zejj,B4fuAKw                             | 30-211-876-9725 | ithely fluffily regular sentiments. carefully ironic ideas sleep alongside o
      9038 | Customer#000009038 | 64725.000000  | 5059.350098 | PERU           | 1K6PysLxkxQ6PHleJECGrMAYUMpjat           | 27-281-528-1481 | ithely ironic pinto beans use according to the special, pending requests. furiously ironic pinto beans
      5489 | Customer#000005489 | 64692.000000  | 3142.770020 | PERU           | fO46Ka2Dm ondGMg2Q2aL5u                  | 27-495-362-9789 | uriously final dolphins. blithely regular foxes wake. slyly regular packages run bli
      4378 | Customer#000004378 | 64438.000000  | 3565.729980 | MOZAMBIQUE     | DBp,mXVFsz,CqbZFdVXChvnrH                | 26-133-582-2245 | oost quickly according to the permanently regular instructions. regular requests use about the ironic
      9352 | Customer#000009352 | 64282.000000  | 3809.540039 | ROMANIA        | ppv7xTP36RP9NmMmlHcmFJnev3h              | 29-399-625-2679 | s along the deposits cajole slyly against the accounts. c
      1988 | Customer#000001988 | 64277.000000  | 5414.640137 | INDONESIA      | MdIopEKT9C1                              | 19-927-922-5628 | ve to are furiously bold theodolites. qu
      4688 | Customer#000004688 | 64219.000000  | 9963.160156 | ROMANIA        | Cigy6A63 dMOLFQGO                        | 29-495-191-3324 | es. quickly final theodolites u
      3733 | Customer#000003733 | 64094.000000  | 1530.630005 | MOZAMBIQUE     | 3KKLJbmE73wyUVcIohs,igJppNnP1N           | 26-204-148-5805 | ilent requests. requests sleep-- fluffily final packages affix
      1679 | Customer#000001679 | 64027.000000  | 5172.529785 | CHINA          | EBr12ymXS5u3,9Bh6Cd8VCsmJ9cOR8nuS        | 28-730-907-3502 | eep quickly. furiously express excuses haggl
      3862 | Customer#000003862 | 63993.000000  | 1093.819946 | SAUDI ARABIA   | MpbzkJUp7yKx3z6u4cOvewDBWxO mu5qjrV      | 30-393-165-2024 | deas haggle fluffily deposits. ir
      2968 | Customer#000002968 | 63965.000000  | 5355.750000 | ARGENTINA      | zOI5l0hT,feMPggBMChN0mg M                | 11-111-517-1488 | al dugouts. slyly even accounts are blithely. enticing, bold pack
      2926 | Customer#000002926 | 63767.000000  | 8347.790039 | JORDAN         | ck,RrTdbI5fN sqOL0066Fc8IEz,O3xDBSaP1m   | 23-386-184-7426 | sly furiously special foxes. a
      9403 | Customer#000009403 | 63586.000000  | 5742.189941 | BRAZIL         | 3X3CLhodWxnnsR3DtTie7aDE00KNLOBciriFMC   | 12-616-341-4624 | ans along the blithely even Tiresias haggle after 
     13921 | Customer#000013921 | 63369.000000  | 5381.899902 | FRANCE         | gl2Yb,MoK9M FkWhRsTKj9JvhbY9fxBku,iQF    | 16-374-714-9923 | iously? furiously busy decoys about the slyly final deposit
      3007 | Customer#000003007 | 63138.000000  | 9539.290039 | JORDAN         | RJksljcm81BgQWR oovq,8pXB, 5JYJnOVhwio   | 23-541-967-2544 | thely. ironic accounts affix furiously to the furiously ironic packages. quickly regular packa
        82 | Customer#000000082 | 63104.000000  | 9468.339844 | CHINA          | zhG3EZbap4c992Gj3bK,3Ne,Xn               | 28-159-442-5305 | s wake. bravely regular accounts are furiously. regula
      3544 | Customer#000003544 | 62932.000000  | 3609.949951 | INDONESIA      | oBS5T7lXbdJQ7gW0REV6B1w2lJ6,C3buWHUvaJ   | 19-153-679-8359 | lites wake slyly pending notornis. requests are furiously. f
      9256 | Customer#000009256 | 62442.000000  | 2012.520020 | VIETNAM        | oPcs,v9eF6gRqEU                          | 31-273-320-3202 | instructions haggle silently among the pending, unusual deposits. final accounts affix. furiously special foxes d
      9734 | Customer#000009734 | 62387.000000  | 4786.259766 | INDIA          | bazV5fk0Ci2i041O6WA26                    | 18-864-449-7485 |  instructions are ironic instructions. carefully final accounts a
     10063 | Customer#000010063 | 62330.000000  | 8145.779785 | ALGERIA        | mpCHWBnLt1 T,8I                          | 10-882-779-9485 | deposits after the blithely even platel
     11899 | Customer#000011899 | 62193.000000  | 5151.729980 | ETHIOPIA       | WRMxSiGbH79dfJzvX2r3kMlyOku63,gk2p7kZ    | 15-339-755-1129 | ys final accounts solve silently accounts. blithely special platel
      6785 | Customer#000006785 | 62129.000000  | 4849.379883 | ETHIOPIA       | Zeb0QWx561VbdmAnNJwFX                    | 15-334-822-1897 | equests. blithely ironic dependencies about the slyly ironic accounts wake furiously iron
      9490 | Customer#000009490 | 62128.000000  | -612.059998 | ETHIOPIA       | 8sf0mJyxmpLez2FVJOM3w2v8dRQ5fKeiX6 1uh1r | 15-627-881-6839 | ts about the slyly special instructions detect against the slyly bold ideas. special, regular 
      9079 | Customer#000009079 | 62120.000000  | 1592.170044 | IRAQ           | qyI ktYyNPoLQV5uSLVurzQ                  | 21-814-855-9165 | dolites haggle fluffily according to the blithely regular requests. furiously ironic theodolites use fur
     11569 | Customer#000011569 | 62065.000000  | 7851.319824 | UNITED STATES  | PJrKbvJwrlgPbKGc                         | 34-730-104-2499 | the fluffily ironic packages. accounts use about the carefully regular escapades. furiously final pinto 
      5488 | Customer#000005488 | 61929.000000  | 247.710007  | VIETNAM        | KkT7DFhcoIp6L,GdBtLNt1pHkQdbvl           | 31-816-274-7331 | jole ideas: bold, regular platel
     14944 | Customer#000014944 | 61694.000000  | 8310.480469 | MOZAMBIQUE     | dUCMVVRszY2MkKDdhlRzTKlbhMSbXT           | 26-838-140-8917 | kages! pinto beans are about the carefully regular packages. ironic accounts after th
      9230 | Customer#000009230 | 61636.000000  | 1343.510010 | VIETNAM        | QYVJuLx,ZOjDQsz1rD7FrOb8V7               | 31-536-363-1288 | e furiously above the quickly regular requests. carefully express theodolites nag furiously furiously regular a
      7171 | Customer#000007171 | 61464.000000  | 7240.680176 | IRAQ           | mxg6eKJwsdDddnVxPNe R9V3Ezh              | 21-613-179-1991 | pending instructions. regular packages cajole. furiously unusual pinto beans detect after the iron
      7168 | Customer#000007168 | 61409.000000  | 1318.739990 | ROMANIA        | 7cbUN5 mE4izq 7doATGnhPv                 | 29-467-311-5430 | es boost slyly into the furio
      7165 | Customer#000007165 | 61408.000000  | 7882.609863 | MOROCCO        | jxtF8LffJ6LgKAo6p                        | 25-135-746-1242 | c theodolites use furiously against the carefully ironic deposits. thin, ironic deposits affix slyly
      7267 | Customer#000007267 | 61264.000000  | -503.290009 | EGYPT          | kUPzU,ARnK,tJ1xz                         | 14-939-443-8699 | ily quiet packages mold slyly express theodolites. deposits alo
      6151 | Customer#000006151 | 61225.000000  | 1016.840027 | ARGENTINA      | ojCmk5FfGZm4Oset4R                       | 11-178-162-9290 | inos should have to use furiously among the quickly express somas. ironic requests cajole furiously after the slyly
     13097 | Customer#000013097 | 61116.000000  | 6457.990234 | ROMANIA        | bDSkp4ejsSACfWDeRx2u dy6FJT              | 29-295-953-4581 | nts use slyly according to the instru
      1669 | Customer#000001669 | 61038.000000  | 9180.719727 | FRANCE         | i38,,EDjrqVpk1UKXsl9cCdAwS,HpcFqPS       | 16-172-628-3560 | quickly unusual packages are. furiously express ins
      2429 | Customer#000002429 | 60866.000000  | 8898.860352 | GERMANY        | vArhS0ugz2DgNUTQEGYepQMiDC7Wsrv4         | 17-904-843-1454 | final packages was furiously evenl
      3721 | Customer#000003721 | 60825.000000  | 5448.580078 | JORDAN         | egrPxDe,wez1mXTS,KWJ                     | 23-923-332-6348 | above the special accounts. asymptotes cajole quickly carefully
     14518 | Customer#000014518 | 60771.000000  | 6222.839844 | ARGENTINA      | DOmJfmFdCmdvCPj,LK                       | 11-151-776-6718 | gainst the fluffily bold foxes. carefully regular foxes are. asymptotes boost alongside of the caref
      5485 | Customer#000005485 | 60687.000000  | 1888.310059 | INDONESIA      | fnJIAeJmFa7M                             | 19-334-740-9028 | g, ironic pinto beans along the even hockey players are against the final accounts. slyly pending accounts haggl
      4216 | Customer#000004216 | 60369.000000  | 1609.589966 | ETHIOPIA       | 17WG6JuGKTaOf3M8A0FbwHj                  | 15-969-478-1007 | y bold deposits. special instructions are carefully special depe
